id,prompt_id,issue,party
lu9re9y,61,COL,LNP
lubpj9e,62,,
luc2fk4,63,COL,ALP
lu9ctcy,64,YC,LNP
lu9qe0a,65,YC,LNP
lu9r6el,66,YC,
lu9sg18,67,,LNP
lu9e4y4,68,YC,
lu8zkqw,69,H,LNP
lu8x6jo,70,EI,ALP
lu91dmu,71,H,LNP
lua9xvv,72,YC,LNP
lu9dyfn,73,,LNP
lu9rm3r,74,COL,LNP
luaiwmx,75,COL,
lubqc0m,76,COL,
lu9oduw,77,,LNP
luaje05,78,,
luac66i,79,,LNP
lubfgwr,80,,
lu9rnbx,81,,ALP
lu9scv4,82,YC,ALP
lucmkbm,83,YC,
lublmam,84,YC,
lu9k61p,85,YC,ALP
lu9ewbg,86,YC,
lu9f0uw,87,YC,LNP
lubhzh5,88,,LNP
lu9rj5p,89,EI,LNP
lu8zlq9,90,,ALP
lub8yql,91,EI,
lua6gxc,92,EI,LNP
lu9d2dk,93,EI,LNP
lu93iyq,94,H,LNP
lu9439b,95,H,ALP
lubactk,96,H,LNP
luai67y,97,,
ludwrif,98,,
luf6zpy,1,EI,LNP
lu9orx6,2,,ALP
luaco7d,3,,ALP
lubgsbw,7,YC,LNP
lua1zov,8,H,LNP
luerq60,9,YC,ALP
lua1jhn,10,,ALP
lu9uqvp,11,YC,ALP
lu9s6e9,12,,LNP
lud2uge,13,EI,LNP
lu9h9ny,14,,ALP
lu9hjqe,16,EI,ALP
lub9zme,17,,LNP
luargny,18,,LNP
lu9mp93,21,YC,LNP
luarnov,22,H,LNP
luaq7et,23,YC,LNP
lu9pkgh,24,YC,LNP
lual0sh,27,EI,LNP
lua698r,29,EI,LNP
luf78rl,31,,LNP
luaa598,32,YC,LNP
luf84br,34,H,LNP
lua79va,36,YC,LNP
lu9jq10,37,EI,ALP
lubmxxm,38,,ALP
lubd80w,39,EI,LNP
lu9r8hw,40,EI,ALP
lu9g47i,41,,ALP
luaquvt,42,YC,LNP
luas91f,43,YC,ALP
lu9rabc,44,YC,LNP
luamuvm,46,H,LNP
luaga9p,47,YC,LNP
lufcsx1,48,EI,LNP
lu9w7iz,49,,LNP
lu9rjkb,50,EI,LNP
lu9j8yt,51,YC,ALP
lu9rs4c,52,YC,ALP
luaswq5,53,YC,ALP
luasiwu,54,AL,LNP
lu9rzby,56,YC,ALP
lua6k97,57,EI,ALP
luecarj,58,EI,ALP
luan3ct,59,,ALP
luahqbz,60,EI,ALP
lu9yadf,62,,ALP
lu9ss90,63,YC,LNP
lua1622,64,EI,LNP
luatt4j,65,EI,LNP
lu9tng9,66,,LNP
lua77df,67,EI,LNP
lueokw9,68,,LNP
luas8on,69,YC,LNP
luanasf,70,EI,LNP
lua0950,72,EI,ALP
lu9tmon,73,,ALP
lu9z6hg,74,EI,ALP
lua54yb,76,EI,LNP
luau35v,77,EI,LNP
lu9tui2,78,EI,LNP
luao7d2,79,,ALP
lua2zkc,80,EI,LNP
lu9zn48,81,,ALP
lu9zx6t,82,,ALP
lua6602,83,,ALP
luaxael,84,EI,LNP
luaou7z,85,EI,ALP
luaelyd,1,EI,
lub1dnc,2,EI,
luay2bi,3,,ALP
lub076o,4,EI,
luas4fv,5,,
lua4pxk,6,EI,
luavkpn,7,EI,
luapr9y,8,EI,
lub2i65,9,EI,
lub00ud,10,,
lub1o1n,11,EI,
lu9xbsf,12,,
luasz80,13,,LNP
luatxy5,14,EI,
lub58ak,15,EI,
lub0boa,16,,ALP
lub2oy6,17,EI,
lu9zyyo,18,YC,ALP
lub4kxv,19,,
luay5zp,20,EI,
lub71f2,21,EI,
lub3hla,22,EI,
lua0wtz,23,,LNP
lub75mh,24,YC,LNP
lubq4b3,25,EI,
luccdwy,26,YC,LNP
luba16o,27,YC,ALP
luf05t9,28,EI,
ludcy2t,29,YC,LNP
lube3q1,30,YC,LNP
luf1n1s,31,EI,
lubi1qy,32,YC,ALP
lufdi3n,33,EI,
lubjgar,34,YC,LNP
lubocbe,35,YC,LNP
lubqfiu,36,,LNP
lubw18d,37,,
lu71j2q,38,AL,ALP
lu7veqi,39,,KAP
lu82q6m,40,,KAP
lu7tqcy,41,,KAP
lu9nb5v,42,,ALP
lu93kw5,43,,LNP
lu9nihm,44,,KAP
lu9npit,45,,KAP
lu9nvpy,46,,KAP
luaavku,47,,KAP
lub9x6s,48,,LNP
lu9y70j,49,,KAP
luab4s5,50,,KAP
lu675gw,51,,
lu8psfy,52,,LNP
lu68qp6,53,,
lu9zmpr,54,,
lubg9xt,55,EI,
lubu5zr,56,EI,
lubltpo,57,EI,
lubwx6v,58,EI,
lubnqzu,59,EI,
lubym1q,60,,
lubqeuj,61,EI,
lubyztj,1,,
luc0mf4,2,EI,LNP
luc9to9,3,EI,LNP
lufa2qn,4,EI,LNP
lu94rfn,5,YC,ALP
lua3ff7,6,YC,ALP
lu8u0n7,7,,ALP
lu8ian3,8,,
lu608qr,9,,LNP
lu5vov1,10,,LNP
lu8kwyl,11,,LNP
lu8knl9,12,,
lu9h1vl,13,,ALP
luak64g,14,,LNP
lu6bgxa,15,,LNP
lu8ki76,16,,LNP
lual6bp,17,,ALP
luala8g,18,,
lu9yi60,19,,LNP
lu69isw,20,,
lu8k0nt,21,,ALP
lu8w6yv,22,,LNP
lu5xq6v,23,,ALP
lu8rxsm,24,H,LNP
lu9jfra,25,,
luakgh1,26,,ALP
lub1l1b,27,,LNP
lu9865b,28,,
lu97kpd,29,,LNP
lu6rjgi,30,,LNP
luadlgl,31,,
lu9j3i1,32,,
lu9sd9i,33,,
lu8tfme,34,,ALP
lu9y6s9,35,,
lu5l815,36,,ALP
lu6biv2,37,,LNP
lu5ugt2,38,,ALP
lu6q2yp,39,,
lu5xbtq,40,,LNP
lu5p38o,41,,
lu5qxbf,42,,
lu5lg8y,43,,
lu5vwxs,44,,LNP
lu7wfum,45,,
lu8hqnv,46,,LNP
lu8l4lq,47,,
lu8perj,48,,
lu8zejv,49,,
lu9mkov,50,,LNP
lu5l0w3,51,,LNP
lu8y9jc,52,,ALP
lu9mb3k,53,,LNP
lu8peds,54,,
lu9baqd,55,,LNP
lu9bfbh,56,,
lu9suzl,57,,
lu9w62f,58,,LNP
lu9wm05,59,,LNP
lua12ln,60,,ON
luaa26g,61,,LNP
luaasxc,62,,LNP
lualrvc,63,,ALP
luap4qu,64,,
luc629y,65,,LNP
lu9lei3,66,,LNP
lu8m9mn,67,,
lu5kkwr,68,,
luac8em,69,,LNP
lu5ltwg,70,,LNP
lu63lr8,71,,ALP
lueg9nl,72,,LNP
lu87ucs,73,,ALP
lu5kwes,74,,
lu5tox5,75,,LNP
lu65h0t,76,,
lu743wk,77,,
lu5mcm0,78,,
lu5stzb,79,,
lu77zqg,80,,
lu913to,81,,LNP
lu8qcxw,82,,LNP
lua3d9l,83,,LNP
lu5napd,84,,LNP
lubjdvi,85,,LNP
lu5m3bw,86,,ALP
lu6653x,87,,LNP
luevhgp,88,,LNP
lu9drn0,89,,ALP
lu8yowj,90,,ALP
lu82hu4,91,,LNP
lu89f1u,92,,
lu5ubbn,93,,
lu8zk1v,94,,
luenw1s,95,,
lualteh,96,,
lu5n1kh,97,,LNP
lu5mre0,98,AL,LNP
lu5nv8m,99,COL,LNP
luadtta,100,,LNP
lu8tdi6,101,,LNP
luezqye,102,,ALP
lu9j6hf,103,,
lub3r4q,3,,LNP
luamkj8,4,,LNP
lu65vhz,8,,ALP
luapr75,14,,ALP
lu8u1x3,22,,ALP
lu9izl8,27,,LNP
luf089z,29,,LNP
luadm5e,31,,LNP
luf2t4q,32,,ALP
lu5jpw4,38,,ALP
lu5kiph,39,,ALP
lu5mkby,41,,LNP
lu5hb3a,42,,LNP
lu5t9qe,47,,LNP
lu5jtsf,48,,LNP
lu5mvbu,49,YC,ALP
lu5k0n2,50,YC,ALP
lu66xyb,51,YC,LNP
lu5hs5s,52,YC,ALP
lu5kmpf,53,YC,ALP
lu5f3mi,54,YC,LNP
lu5hnnj,55,YC,ALP
lu9llk7,56,,ALP
lu90n00,57,YC,ALP
luaxuvd,58,AL,LNP
lub3uro,59,,LNP
lucdtd6,60,YC,ALP
lu9ql26,61,YC,ALP
lu5jr6y,62,,LNP
lu9okvt,63,YC,LNP
lu5jn3d,64,YC,LNP
lu8i9th,65,,LNP
lua075m,66,YC,LNP
luakxmo,67,YC,ALP
luakswr,68,YC,LNP
lub40fp,69,YC,ALP
lu9o85g,70,YC,ALP
lu5o29s,71,YC,LNP
lu8agvo,72,YC,LNP
lu5swtb,73,YC,LNP
lu5xjxw,74,YC,LNP
lu5nrua,75,YC,ALP
lu97k8p,76,YC,ALP
lubboxm,77,YC,LNP
lu8mt2g,78,YC,ALP
lu58lq8,79,YC,ALP
lu59rx1,80,YC,ALP
lu5a5uk,81,YC,ALP
lu5a34t,82,YC,ALP
lu59oxo,83,YC,LNP
lu5a00j,84,YC,LNP
lu5facj,85,,LNP
lu5fnzb,86,YC,LNP
lu5fhf0,87,YC,ALP
lu59pfb,88,YC,ALP
lu5a4pq,1,,
lu5aj92,2,YC,LNP
lu5dj6o,3,,LNP
lu5hp2i,4,YC,
lu5iyow,5,YC,ALP
lu5jggg,6,YC,ALP
lu5kgxz,7,YC,ALP
lu5kymw,8,YC,
lu5n38k,9,YC,
lu5noit,10,YC,ALP
lu5pf2m,11,YC,
lu5qwx4,12,YC,
lu5t49x,13,YC,ALP
lu5wlpe,14,YC,LNP
lu61bxf,15,YC,ALP
lu6qtmz,16,YC,LNP
lu88mix,17,YC,
lu8b6jw,18,YC,
lu8j7r4,19,YC,ALP
lu8ko7a,20,YC,
lu8sbrf,21,YC,
lu94rg6,22,YC,LNP
lu9acr8,23,YC,
lu9bnec,24,YC,ALP
lu9ex91,25,YC,
lu9exgv,26,YC,
lu9gic6,27,YC,ALP
lu9hw3w,28,YC,ALP
lu9kgne,29,YC,
lu9lm75,30,YC,
lu9lp4t,31,YC,ALP
lu9miul,32,YC,LNP
lu9rt8w,33,YC,ALP
lu9s39s,34,YC,
lu9s9k9,35,YC,
lu9yqb9,36,YC,
lua1aa7,37,YC,
luaa1zg,38,YC,
lubaog6,39,YC,
luc1qsc,40,YC,
lu5bh6w,41,YC,
lu5a1ny,42,YC,
lu5ai10,43,YC,
lu5asel,44,YC,
lu5dx42,45,YC,
lu5fxaf,46,YC,LNP
lu8x5xg,47,YC,LNP
lu9uecw,48,YC,
lu5cwet,49,YC,LNP
lu5dgho,50,YC,ALP
lu5doms,51,YC,
lu5ezx9,52,YC,LNP
lu5hntn,53,YC,LNP
lu69oog,54,YC,ALP
lu8aja2,55,YC,LNP
lu5bi96,56,YC,ALP
lu59qfx,57,YC,
lu5g3k3,58,YC,
lu5hf5n,59,YC,
lu5hybl,60,YC,
lu5iofe,61,YC,
lu5j5lu,62,YC,
lu5nunp,63,YC,LNP
lu5pwkp,64,YC,
lu5x953,65,YC,
lu62xx7,66,YC,LNP
lu687pv,67,YC,
lu6gkyz,68,YC,
lu8lt9i,69,YC,
lu93d1o,70,YC,
lu97xne,71,YC,
lu9h7j4,72,YC,LNP
lu9xk56,1,YC,ALP
luaagyz,2,YC,LNP
luaeyvl,5,YC,
lub76bi,6,YC,LNP
lube5mg,7,YC,LNP
lu5c78s,8,YC,LNP
lu5eg2q,9,YC,ALP
lu5g27r,10,YC,
lu59tjx,11,YC,
lu5al6y,12,YC,
lu5bxr8,13,YC,
lu5dkhd,14,YC,LNP
lu5eets,15,,
lu5j3xp,16,YC,
lu5lgep,17,YC,LNP
lu8jbmo,18,YC,
lu8krpf,19,YC,ALP
luatwex,22,YC,LNP
lubtj1i,23,YC,
lu5bwhc,24,YC,
lu5cn48,26,YC,LNP
lu5bxpx,27,YC,
lu5n3qn,28,YC,
lu5nlo2,29,YC,
lu60phd,30,YC,ALP
lu61pct,31,YC,
lu89p76,32,YC,ALP
lu8aa3k,33,YC,LNP
lub393a,34,YC,ALP
lubbnf2,35,YC,
lubrffo,36,YC,LNP
lubw0or,37,YC,LNP
lufb8ea,39,YC,LNP
lu5boc8,41,YC,
luciksq,42,YC,
lud953p,43,YC,
lufbwjt,44,YC,
lu5a4nh,45,YC,
lu5a2ny,46,YC,LNP
lu5dpwu,48,YC,
lu5a4hx,49,YC,ALP
lu83vnc,50,YC,ALP
lu5j4c2,52,YC,
lu8lm83,53,YC,
lu8a37t,54,YC,LNP
lu8dogf,55,YC,LNP
lu5ozko,56,YC,
lu5hdnm,57,YC,
lu5jtm7,58,YC,
lu5uens,59,YC,
lu5e4gh,60,YC,LNP
lu5ott9,61,YC,
lu5avaf,62,YC,
lu5bxvc,63,YC,
lu8g7hm,65,YC,LNP
lu9c0yn,66,YC,LNP
luab8p3,67,YC,
lu5cpc1,68,YC,LNP
lu5deya,69,YC,
lu5apgv,70,YC,
lu5adlh,71,YC,
lu5ae8c,72,YC,LNP
lu5a831,73,YC,
lu5ettm,75,YC,ALP
lu5gla8,76,YC,LNP
lu5e826,77,YC,ALP
lu5gf52,78,YC,
lu5f8i2,79,YC,
lu5fcu8,80,YC,
lu619qv,81,YC,
lu5ce14,83,YC,
lu8lkbs,84,YC,ALP
lu8lqn9,85,YC,
lu5axgw,86,YC,ALP
lu5jgxi,87,YC,
lu8kru8,88,YC,
lu91tny,89,YC,
lu9w8yr,90,YC,
lu8lujd,91,YC,
lu954lx,92,YC,
lu9heiz,95,YC,ALP
lu9ai0l,96,YC,
lu7h2s9,98,YC,
lu61j40,99,YC,
lu5fe94,100,YC,
lu5mjng,1,YC,ALP
lu5tyyf,2,YC,ALP
lu5xp9s,3,YC,
lu5cvyi,4,YC,ALP
lu5d52t,5,YC,
lu60xt2,6,YC,
lu5d5yf,7,YC,
lu5ydom,8,YC,
lu7bpll,9,YC,ALP
lu5domt,10,YC,
lu5ibej,11,,
lu5ebwe,12,YC,
lu5gkj0,13,,
lu5rjjq,14,YC,ALP
lu5n02z,15,YC,ALP
lu5fpn2,16,YC,
lu5b5tm,17,YC,
lu5f15v,18,YC,ALP
lu8ignl,19,YC,LNP
lu5kg02,20,YC,
lu5c4oi,21,YC,
lu5c7zd,22,YC,
lu5c8iy,23,YC,
lu60kyu,24,YC,ALP
lu9vijl,25,YC,
lu5cus2,26,,
lu9hm9s,27,YC,LNP
lu5ctgh,28,YC,ALP
lu5say0,29,YC,
lu5d8by,30,,ALP
lu5carz,31,YC,
lu5cgaw,32,YC,
lu5g9wi,33,YC,ALP
lu8yt4i,34,YC,
lu8kzry,35,,
lu5b8xd,36,,
lu5bsmo,37,,
luakczf,38,,
lu9h5ep,39,YC,
luavenl,40,YC,LNP
lu5jlrz,41,YC,
luccslu,42,YC,
lua8fhl,43,YC,
lub3p9q,44,YC,
lu7awii,45,YC,ALP
lu61yvd,46,YC,LNP
lu5gqh2,47,,
lu9ncug,48,,
lu5mzs0,49,YC,
luacsvi,50,YC,
lu9n125,51,YC,
lu90sxd,52,YC,
lu5ooq8,53,YC,
lu8etr0,54,YC,
luahznx,55,,
lub812g,56,YC,LNP
lu5eokp,57,YC,
lu5nakl,58,,
lua3rau,59,YC,
lu5teew,60,YC,ALP
lu5xaly,61,YC,LNP
lu5c8yr,62,YC,LNP
lu5c3rh,63,YC,LNP
luabhym,64,YC,
lu8is8t,65,YC,LNP
lu5g6px,1,YC,LNP
lu5hl3t,2,YC,
lu5genn,3,YC,
lu5nvhb,4,YC,
lu5cjhq,5,YC,
lu5hr6y,6,YC,LNP
lu5cdsf,7,,
lu8owvz,8,YC,LNP
lu5ek4i,9,YC,ALP
lu9vtxw,10,YC,
lu9iohx,11,YC,
lu70w28,12,,
lu9m86t,13,YC,
lu8mmaw,14,YC,LNP
lu5kngh,15,YC,ALP
lu5km89,16,,
lu5n8wo,17,YC,ALP
lubjjt6,18,YC,ALP
luchthm,19,YC,
lucknsl,20,YC,ALP
lu5ep8r,21,YC,
lua8zq8,22,,
lu5lfpc,23,,
lu5livo,24,,
lu5idvp,25,YC,
lu5iblj,26,YC,LNP
lu615dm,27,YC,
lu5l3mi,28,YC,LNP
lu5dly5,29,,
lu5y3pl,30,YC,
lu5x2f8,31,YC,ALP
lu5k9zm,32,YC,ALP
lu5iyi1,33,YC,ALP
lu5y019,34,YC,ALP
lu62eus,35,YC,ALP
lu5mqq7,36,YC,ALP
lu5l925,37,YC,ALP
lu81xqb,38,YC,
lu5f5ur,39,,
lu5hs9g,40,,
lu9wd1h,41,YC,ALP
lu5i37h,42,,
lu9nnop,43,YC,
luac1sh,44,YC,
lu97bsm,45,,
lu5khfw,46,YC,LNP
lu9r5xr,47,YC,ALP
lu73do8,48,YC,ALP
lu91a8w,49,YC,
lu5ywcy,50,YC,
lu61doi,51,YC,LNP
lu5tu60,52,,
lu5m0pw,53,YC,
lu5k942,54,YC,ALP
lu5mgbv,55,YC,LNP
lu8h2u4,56,YC,
lu5uava,57,YC,
lu5zcpq,58,YC,LNP
lu5owbq,59,YC,LNP
lu5otcw,60,YC,LNP
lu5z667,61,YC,
lu5h3kd,62,YC,
lu9wk2s,63,YC,
lubi32o,64,YC,ALP
lu5m0e9,65,,
lu5lrti,66,,
lu5oai0,67,YC,
lucipzm,68,YC,LNP
lu8izhq,69,YC,
lu5n85c,70,YC,ALP
lu5o0gx,71,YC,ALP
lu63r6a,72,YC,ALP
lu642jx,73,YC,
lu63acq,74,YC,
lu68ijz,75,,
lu5pujx,76,YC,ALP
lu9xku7,77,YC,ALP
lu5pdtw,1,YC,LNP
lu836ij,2,YC,LNP
lu5wku2,3,,ALP
lu8yez0,4,YC,LNP
lu664e7,5,YC,LNP
lu8yn8n,7,YC,ALP
luasg3z,10,H,LNP
lu5mbxr,11,,ALP
lu5mvyx,12,YC,
lu5m5hr,13,YC,ALP
lu5m7qi,14,YC,
lu62sua,15,YC,ALP
lub8bgs,16,,ALP
lu8p8o4,18,YC,
lu60i95,19,YC,ALP
lu5xj2c,20,H,LNP
lu8wlar,21,H,LNP
lu61s54,22,H,LNP
lu5ymc2,25,,ALP
lu5nsqx,26,,ALP
lu5o0t9,27,,ALP
lu5mk8w,28,,LNP
lu5mf61,29,,ALP
lu8xhjn,30,H,LNP
lu5z4jg,31,COL,LNP
lu5zrv3,32,,ALP
lu5oem4,33,COL,ALP
lu5mq40,34,COL,
lu60i1j,35,,ALP
lu5sl98,42,,LNP
lu5nees,43,YC,
lu5noa3,44,YC,
lu5o8tn,45,YC,
lu5oh2z,46,,ALP
lu5ot2a,47,YC,
lu58hdb,48,YC,
lu59unw,49,YC,LNP
lu59qqq,50,,LNP
lu57s8p,51,,ALP
lu58map,52,YC,ALP
lu56f87,53,,ALP
lu56xmx,54,,ALP
lu58we8,55,,ALP
lu56u0y,56,,ALP
lu593kg,57,,ALP
lu55qhf,58,,ALP
lu53gd7,59,,ALP
lu570mw,60,,ALP
lu593nd,61,,ALP
lu5rbm1,62,,LNP
lu54ux8,63,,LNP
lu552xr,64,,ALP
lu58blm,65,YC,
lu55xz3,66,,ALP
lu54pmw,67,,ALP
lu55ib8,68,,ALP
lu586tt,69,,ALP
lu57d0f,70,YC,LNP
lu5fcip,71,YC,LNP
luburch,73,YC,ALP
lu55xv2,75,,ALP
lubuhr7,76,,ALP
lu5dxg6,77,,ALP
lu540q4,78,,ALP
lu68r89,79,,ALP
lu56a2d,80,,LNP
lu5568x,81,,LNP
lu5e1dp,82,,ALP
luf4uzc,1,,
lu6a5b1,2,,
lu5f2f8,3,H,LNP
lu58bdf,4,YC,ALP
luc9sns,5,,
lu8rwwj,6,AL,
lu564mu,7,YC,LNP
lu565mb,8,,
lu546y9,9,YC,
lu551ar,10,YC,LNP
lu5aet5,11,YC,LNP
lu8tii6,12,YC,ALP
lu5h6wo,13,YC,
lu574ok,14,,KAP
lu5abno,15,,ALP
lu5bx9a,16,,
lu8vsvz,17,AL,LNP
lu56n3q,18,YC,
lu54vto,19,YC,LNP
lu555su,20,YC,LNP
lu55d24,21,YC,LNP
lu54br4,22,YC,LNP
lu560av,23,YC,
lu57ivs,24,,
lu5d97y,25,YC,LNP
lu9p69c,26,YC,ALP
lu69a2t,27,,
lu6zxz0,28,,ALP
lu5a6ws,29,,ALP
lu6tbh8,30,,ALP
lu5i4tx,31,,LNP
lu5bbxa,32,,
lu5cjnt,33,,
luabsr9,34,AL,ALP
lu56y58,35,YC,LNP
lu55o7d,36,YC,ALP
lu55rsb,37,,LNP
lu55kq8,38,,LNP
lu589zy,39,YC,
luad46g,40,,
lu8u19n,41,,ALP
lu5byf0,42,,ALP
lu5clwh,43,,
luadv89,44,H,ALP
lu58ab0,45,YC,
lu5745s,46,YC,ALP
lu57tls,47,,
lu56cep,48,,ALP
lu56a6g,49,,ALP
lu56ljv,50,YC,LNP
lu564ka,51,YC,LNP
lu59la5,52,YC,LNP
lu59xwm,53,YC,LNP
lu5vsb5,54,,
lu5ed8n,55,,
lu68buw,56,,ALP
luag64p,57,AL,ALP
lu59l7w,58,,ALP
lu5lxtv,59,YC,ALP
lu578wj,60,,LNP
lu5fna4,61,,
lu8hgf7,62,,ALP
luaj0wa,63,AL,ALP
lu5chsq,64,YC,ALP
lu92sem,1,,
lu5bu75,2,,
luexnf5,3,YC,
lu5e7oo,4,YC,
lu9adlp,5,,
lu5bxe0,6,,
luff9ti,7,AL,ALP
lu9bov8,8,,
lu5cl2u,9,YC,LNP
lufixkq,10,AL,LNP
lu9dr13,11,,
lu5csk3,12,,
lu9iziz,13,,
lu8xadv,14,,ALP
luabh5r,15,YC,LNP
luabr89,16,,
lu543rf,17,,ALP
lu50b94,18,COL,ALP
lu4wwd9,19,,Greens
lu52eer,20,,Greens
lu4tsrg,21,,
lua12gt,22,,Greens
lu97n50,23,,Greens
lu50cfm,24,,
luazuzy,25,COL,
lu513jw,26,COL,ALP
lu57hb3,27,,Greens
lu4xv9l,28,,Greens
lu8y3mk,29,,
lu5fo3j,30,,LNP
lu4wfw3,31,,
lu9i5fj,32,,
lu9gq9m,33,,Greens
lu525lg,34,,
lu51yzt,35,COL,ALP
lu51ng7,36,COL,ALP
lu58fhw,37,,
lu4zh5a,38,,Greens
lu4zciy,39,,
lu6arzp,40,,
lu9iiei,41,,Greens
lu9hkvx,42,,Greens
lu5h193,43,,Greens
lu597ax,44,,ALP
lu93j5a,45,,Greens
lu9nng7,46,,
lu8t18e,47,,LNP
lu9kvw0,48,,Greens
lu5lb9u,49,,Greens
lu59jkw,50,,
lu9mxff,51,,Greens
lual2yf,52,,ALP
lu9m8ym,53,,Greens
lu5qhr7,54,,
lub3nro,55,,ALP
lu5uvvx,56,,ALP
lu9nqn8,57,,
lu9pdcw,58,,Greens
lubn2dv,59,,
luatd6y,60,,Greens
lu5r6a5,61,COL,ALP
lubnecb,62,,
luatvwh,63,,Greens
lu8z3no,64,,LNP
lu90lf6,65,COL,ALP
lu9fbb2,1,COL,ALP
lub32hn,2,,
lu9m40b,3,,
lu4tjjz,4,,LNP
lu4t49s,5,H,ALP
lu4ysg3,6,,
lu4nzjb,7,,
lu4p2z9,8,,ALP
lu4pjd4,9,,ALP
lu4qkt3,10,,
lu4p7lu,11,,
lu4pg1l,12,,ALP
lu4q1bp,13,,LNP
lu4z805,14,H,ALP
lu4zg1c,15,,
lu58h8g,16,,
lu4x7z0,17,,ALP
lu4zbmp,18,,
lu54tww,19,,ALP
lu5cjr7,20,,ALP
lu501ra,21,EI,ALP
lu54y64,22,,ALP
lu4vjjf,23,,
lu534z6,24,,ALP
lu57xjz,25,,
lu5dtr9,26,,
lu97aon,27,,ALP
lu4q68c,28,,
lu4txqw,29,,
lu5d958,30,,
lu5hiw7,31,,
lu4th8n,32,,
lu523tb,33,AL,ALP
lu5374t,34,,
lu5e4mk,35,,LNP
lu52nfi,36,,ALP
lu5dsik,37,,ALP
lu5iu48,38,,
lu603jg,39,H,ALP
lu61zlh,40,,ALP
lu6op9e,41,,ALP
lu7jsan,42,,
lu8ar9g,43,,LNP
lu8ksqv,44,,
luabk30,45,,ALP
luaerrl,46,,
luavgnd,47,,LNP
luawvr8,48,,LNP
lubk5d2,49,,
luckegm,50,,
lufifje,51,,ALP
lu8o42q,52,,ALP
lu9h9po,53,,ALP
lu4tcu4,54,,LNP
lu4vg2s,55,,LNP
lu54e0p,56,,ALP
lu5ahvc,57,,
lu5fiq9,58,,ALP
lu559h9,59,,
lu5981e,60,,
lu57pqt,61,,
lu5qnbx,62,YC,
lu7mfpd,63,EI,ALP
lu5u5k5,64,,ALP
lu8jylo,65,EI,
lu98034,66,,LNP
lu5sxj0,67,,
lu8l040,68,EI,ALP
lu568to,69,EI,ALP
lu4wmue,70,,
lu4wxj8,71,H,ALP
lu4wzmq,72,,
lu8346g,73,H,
lu5srjd,74,,
lu4q4gi,75,,ALP
lu4olfk,76,,ALP
lu4pnjw,77,YC,ALP
lu9b0ba,78,,ALP
lu4plon,79,,ALP
lu4p9rp,80,,ALP
lu55g64,81,,
lu4u469,82,,
lu4qfqu,83,,ALP
lu99w5d,84,,
lu4qn17,85,,LNP
lu5iia8,86,,LNP
lu4w01s,87,,
lu52rcf,88,,
lu4thc5,89,,ALP
lu5ydoz,90,EI,ALP
lu503pa,91,,ALP
lu4teb1,92,,LNP
lu4wgez,93,,
lu5hhac,94,,
lu5om07,95,,
lu5prmr,96,,ALP
lu5lwu4,97,,ALP
lu55bpj,98,,LNP
lu5s3yg,99,,
lu5gubu,100,,
luceoji,1,EI,ALP
lucdmd5,3,,ALP
lu57a5e,4,H,LNP
lu5m0pq,5,H,LNP
lu8glvh,6,COL,LNP
lu9d7pg,7,COL,
lu5n2w6,8,H,
lu5v0vx,9,H,
lu4xpe9,10,YC,
lu607su,11,,ALP
lu633d6,12,H,LNP
lu4sa5g,13,H,LNP
lu56czr,14,COL,LNP
lu4zp1a,15,YC,ALP
lu4uhe9,16,YC,ALP
lu4t623,17,EI,
lu4vqyg,18,,ALP
lu4z0ks,19,H,
lu4wwhi,20,,ALP
lu4qlx6,21,,ALP
lu4rgb0,23,,ALP
lu9bvtp,24,,ALP
lu56115,25,H,
lu4sbpt,27,,ALP
lu5lpid,28,,ALP
lu5brla,29,COL,LNP
lu5qsos,30,EI,LNP
luccnq8,31,EI,ALP
luadatb,32,,ALP
lu59vxl,33,,ALP
luba19u,34,COL,
lu5kq5k,35,H,
lu5mw48,36,H,
lu5gqa9,37,H,LNP
lu4z6re,38,,LNP
lu9q2xd,39,H,
lu5l54e,40,YC,ALP
lu4tdmy,41,,ALP
lu4ylk8,42,YC,ALP
lu4vp5t,43,YC,ALP
lu51g2p,44,H,
lu5cluy,45,,ALP
lu5hwh3,47,,ALP
lu5h7mp,48,H,
lu5d3q7,51,EI,ALP
lu9d5xx,52,,ALP
lu5es0e,53,,ALP
lu4uelq,54,EI,ALP
lu5cwqg,55,COL,LNP
lu5r4fw,56,YC,
lu5d9x0,57,H,LNP
lu5mfk0,59,H,
lubappw,60,H,
lu5o9fe,61,,ALP
lu5m25h,62,,ALP
lu5e8i7,63,H,LNP
lu5f1la,64,YC,LNP
lu5h5bv,65,YC,LNP
lu4zegq,66,H,
lu9r7lv,67,,ALP
lu8hpl9,68,,ALP
lu9mne7,71,EI,ALP
lu55ocm,72,COL,LNP
lu5l3sb,73,H,
lu5lb13,74,H,
lu5hrtt,75,H,
lu9a9or,76,H,
lucjhnx,77,,ALP
lucjqic,78,H,LNP
lu4vrsx,79,YC,LNP
lu5j5km,80,H,LNP
lu5shsg,81,H,
lu5f4dg,83,EI,ALP
lu5fjuu,85,EI,ALP
lu5dkt5,86,COL,LNP
lu512a0,88,H,
lu4wn4t,89,H,
lu7ddy7,90,YC,ALP
lu8y2y6,91,YC,ALP
lu5jm5z,92,YC,
lu55g78,94,H,
lu5bmif,95,YC,ALP
lu5ntkx,96,EI,ALP
lu5p816,97,EI,LNP
lucfrac,98,H,
