id,prompt_id,issue,party
luci2a2,33,,
lub3p9q,34,YC,
lu7awii,35,YC,ALP
lu61yvd,36,YC,
lu5gfed,37,,
lu5gqh2,38,,
lub8ae3,39,,
lubngix,40,,
lu9ncug,41,,
lu6bhy7,42,,
lu5mzs0,43,YC,
lu7uz78,44,YC,LNP
luacsvi,45,YC,
lu9n125,46,YC,
lu9bvd1,47,YC,
lu90sxd,48,YC,
lu5ooq8,49,YC,
lu8etr0,50,YC,LNP
luahznx,51,,
lub812g,52,YC,
lu5eokp,53,YC,LNP
lu5e4ix,54,YC,LNP
lu5nakl,55,,
lu5hv5g,56,,
lu5om02,57,,
lu5e8jg,58,,
lu8e669,59,,
lua3rau,60,YC,LNP
lu5ki8z,61,,
lu5teew,62,YC,ALP
lu6botj,63,,
lu5xaly,64,YC,ALP
lu5h0us,65,,
lu5c8yr,66,YC,
lu5c3rh,67,YC,
luabhym,68,YC,
lu8is8t,69,YC,
lu5g6px,70,YC,
lu5if5o,71,,
lu5hl3t,72,YC,
lu5genn,73,YC,
lu5nvhb,74,YC,
lu5cjhq,75,YC,
lu5hr6y,76,YC,
lu5cdsf,77,,
lu8owvz,78,YC,LNP
lu5e51j,79,,
lu5d548,80,YC,
lu5ek4i,81,YC,ALP
lu9vtxw,82,YC,
lu9iohx,83,YC,
lu70w28,84,,
lu5ec08,85,,
lu5hkra,86,,
lu9m86t,87,YC,
lu8mmaw,88,YC,
lu5kngh,89,YC,
lu5km89,90,,
lu5n8wo,91,YC,
lubjjt6,92,YC,ALP
lu9yxew,93,YC,
luchthm,94,YC,
lucknsl,95,YC,ALP
lu5f90c,96,,
lu5ep8r,97,YC,LNP
lu5gab3,98,,
lu5lycw,99,,
luakepb,100,,
lua8zq8,101,,
lu5lfpc,102,,
lu5livo,103,,
lu5idvp,104,,
lu5iblj,105,YC,
lu615dm,1,YC,LNP
lu5l3mi,2,YC,ALP
lu5dly5,3,,
lu5y3pl,4,YC,
lu5x2f8,5,YC,
lu5prg1,6,,
lu5dkqe,7,,
lu5k9zm,8,YC,
lu5iyi1,9,,LNP
lu5y019,10,YC,
lu62eus,11,YC,
lu5iioh,12,,
lu5mqq7,13,YC,
lu5l925,14,YC,
lu81xqb,15,YC,
lu5xa26,16,,
lu5f5ur,17,,
lu5d90n,18,,
lu5hs9g,19,,
lu9wd1h,20,YC,
lu5ehwa,21,,
lu5i37h,22,,
lu5i3d1,23,,
lu9nnop,24,,
lu5r3ah,25,,
luabe8o,26,,
luac1sh,27,YC,
luekmbs,28,YC,
lu97bsm,29,,
lu5luzf,30,,
lu5lntn,31,,
lu5kbpk,32,,
lu5khfw,33,YC,LNP
lu9r5xr,34,YC,
lu73do8,35,YC,
lu91a8w,36,YC,
lu5ywcy,37,YC,
lu61doi,38,YC,ALP
lu5tu60,39,,
lu5m0pw,40,,
lu5k942,41,YC,
lu5mgbv,42,YC,ALP
lu8h2u4,43,YC,
lu5uava,44,YC,
lu5zcpq,45,YC,
lu5owbq,46,YC,LNP
lu5otcw,47,YC,
lu5z667,48,YC,
lu5h3kd,49,YC,
lu9wk2s,50,YC,
lu5tmo3,51,,
lubi32o,52,YC,
lu5m0e9,53,,LNP
lu5lrti,54,,ALP
lu5oai0,55,YC,
lubxrcw,56,YC,LNP
lucipzm,57,YC,LNP
lu8izhq,58,YC,LNP
lucij0x,59,,
lu5n85c,60,YC,
lu5o0gx,61,YC,ALP
lu63r6a,62,YC,
lu642jx,63,YC,
lu63acq,64,YC,
lu68ijz,65,YC,
lu5pujx,66,YC,LNP
lu9xku7,67,YC,
lu5u1nj,68,,
luabl5k,69,,
lu5ma79,70,,
lu5m1nb,71,,
luci6ob,72,YC,ALP
lu5pdtw,73,YC,
lu836ij,74,YC,
lu5wku2,75,YC,ALP
lu8yez0,76,YC,LNP
lu664e7,77,YC,LNP
lu8yn8n,78,YC,
lu5suiu,79,,
luasg3z,80,YC,
lu8awrw,81,,
lubhriy,82,,
lu5mbxr,83,,
lu5mvyx,84,,
lu5m5hr,85,H,LNP
lu5m7qi,86,,LNP
lu5ma5q,87,,
lu62sua,88,YC,
lub8bgs,89,YC,
lu8p8o4,90,YC,
lu60i95,91,YC,ALP
lu5xj2c,92,YC,ALP
lu5n9vu,93,,
lu5mgi0,94,,
lu5md6n,95,,
lu8wlar,96,YC,
lu61s54,97,YC,LNP
lu5ymc2,98,YC,ALP
lu5nsqx,99,H,LNP
lu5o0t9,100,H,LNP
lu5mk8w,101,H,LNP
lu5mf61,102,,
lu8xhjn,103,YC,
lu5z4jg,104,,ALP
lu5o9l5,105,,
lu5mjtl,106,,
lu5zrv3,107,,ALP
lu5oem4,108,H,LNP
lu5mq40,109,,LNP
lu60i1j,1,,LNP
lu5rr45,2,,
lu5mzn6,3,,
lu5sl98,4,COL,LNP
lu5nees,5,COL,LNP
lu5noa3,6,AL,ALP
lu5o1cu,7,,
lu5o50g,8,,
lu5o8tn,9,COL,ALP
lu5oalr,10,,
lu5ocvd,11,,
lu5oh2z,12,COL,ALP
lu5ot2a,13,,
lu58hdb,14,,
lu59unw,15,,
lu59qqq,16,,
lu56ezi,17,,
lu583gf,18,YC,
lu57s8p,19,,
lu58map,20,YC,
lu56nal,21,,
lu56f87,22,,
lu56xmx,23,,ALP
lu57eus,24,,
lu58we8,25,YC,
lu56u0y,26,,
lu593kg,27,YC,
lu55qhf,28,,
lu53gd7,29,YC,
lu570mw,30,YC,
lu593nd,31,YC,
lu5rbm1,32,,ALP
lu54ux8,33,,
lu552xr,34,YC,ALP
lu58blm,35,,
lu55xz3,36,,
lu550mb,37,,
lu54pmw,38,,LNP
lu55ib8,39,,
lu586tt,40,,ALP
lu57d0f,41,,
lu5fcip,42,,
luburch,43,,
lu55xv2,44,,
lubuhr7,45,,
lu5dxg6,46,,LNP
lu540q4,47,,
lu68r89,48,YC,
lu56a2d,49,AL,
lu5568x,50,,ALP
lu5e1dp,51,YC,
lu5no62,52,,
lu95z5q,53,YC,LNP
lu53wn3,54,YC,ALP
lu58xbo,55,,
lu59p5x,56,YC,ALP
lu5fdtv,57,,
lua0t7m,58,,LNP
lu55lot,59,,
lu55dtt,60,,
lu59gwj,61,,
lu68xnx,62,,LNP
lu56in0,63,,
lu5552r,64,,
luazzcf,65,,
lu59tji,66,,LNP
luf4uzc,67,,
lu6a5b1,68,,
lu5f2f8,69,H,LNP
luf3xlq,70,,
lu58bdf,71,,ALP
luc9sns,72,,
lu9hya5,73,,
lu80e9a,74,,
lu8rwwj,75,AL,KAP
lu564mu,76,YC,LNP
lu9bvg5,77,YC,
lu565mb,78,,
lu546y9,79,YC,
lu551ar,80,YC,ALP
lu5nlgn,81,,
lu5aet5,82,YC,ALP
lu8tii6,83,AL,KAP
lu57avm,84,,
lu55fwd,85,,
lu59w5h,86,,
lu6a8dx,87,,
lu5h6wo,88,YC,
lu574ok,89,,KAP
lu5abno,90,,LNP
lu5gdht,91,,
lu5bx9a,92,,
lu58h7n,93,,
lu8vsvz,94,AL,LNP
lu56n3q,95,YC,
lu54vto,96,YC,LNP
lu555su,97,YC,ALP
lu55d24,98,YC,
lu54br4,99,YC,
lu560av,100,YC,
lu57ivs,101,,
lu5d97y,102,YC,LNP
lu9p69c,103,AL,LNP
lu69a2t,104,,
lu6zxz0,105,,LNP
lu55p9b,106,,
lu5a6ws,107,,
lu6tbh8,1,,LNP
lu5i4tx,2,,ALP
lu5bbxa,3,,
lu5cjnt,4,,
luabsr9,5,AL,LNP
lu56y58,6,,ALP
lu55o7d,7,YC,ALP
lu55rsb,8,,ALP
lu55kq8,9,,
lu589zy,10,,
lu58e2b,11,,
luad46g,12,,
lu8u19n,13,,ALP
lu578u0,15,,ALP
lu5byf0,16,,
lu5clwh,17,YC,
luadv89,18,YC,
lu58ab0,19,YC,ALP
lu5745s,20,YC,
lu57tls,21,AL,ALP
lu56cep,22,,
lu56a6g,23,YC,ALP
lu56ljv,24,YC,ALP
lu564ka,25,YC,ALP
lu59la5,26,YC,ALP
lu59xwm,28,,
lu58d6y,29,,
lu5vsb5,30,,
lu5k019,31,,
lu5ed8n,32,AL,LNP
lu68buw,33,,
luag64p,34,YC,LNP
lu59l7w,35,,
lu5lxtv,36,,
lu578wj,38,,
lu5b8ux,39,,
lu58hj4,40,AL,LNP
lu5fna4,41,YC,LNP
lu8hgf7,42,,
luaj0wa,43,YC,ALP
lu5chsq,46,YC,
lu92sem,47,,
lu5bu75,48,YC,ALP
lu58y0h,49,AL,LNP
luexnf5,50,,
lu5e7oo,51,YC,ALP
lu9adlp,52,AL,LNP
lu5bxe0,53,,
luff9ti,54,,
lu9bov8,55,,
lu5cl2u,56,YC,ALP
lufixkq,57,YC,
lu9dr13,58,,
lu5csk3,59,EI,ALP
lu9iziz,60,COL,LNP
lu8xadv,61,,Greens
lu52eer,1,,Greens
lu4tsrg,2,,
lua12gt,3,,Greens
lu97n50,4,,Greens
lu50cfm,5,,Greens
luazuzy,6,COL,
lu513jw,7,COL,ALP
lu57hb3,8,,Greens
lu501xy,9,,
lu4xv9l,10,,Greens
lu8y3mk,11,,Greens
lu5fo3j,12,,ALP
lu4wfw3,13,,
lu9i5fj,14,,Greens
lu9gq9m,15,,Greens
lu525lg,16,,Greens
lu53u9u,17,COL,
lu51yzt,18,COL,
lu51ng7,19,COL,ALP
lu58fhw,20,,
lu4zh5a,21,,Greens
lu4zciy,22,,
lu9n0yj,23,,
lu6arzp,24,,ALP
lu4wj00,25,,
lu9iiei,26,,Greens
lu9hkvx,27,EI,Greens
lu5h193,28,COL,Greens
lu597ax,29,,
lu4zgh5,30,,Greens
lu93j5a,31,,Greens
lu9nng7,32,,Greens
lu8t18e,33,,ALP
lu9kvw0,34,EI,Greens
lu5lb9u,35,COL,Greens
lu59jkw,36,,
lu4zjsw,37,,ALP
lu9mxff,38,,Greens
lu9o8en,39,,
lual2yf,40,,ALP
lu9m8ym,41,EI,Greens
lu5qhr7,42,,
lu59tf5,43,,
lub3nro,44,,ALP
lu5uvvx,45,,ALP
lu9nqn8,46,,
lu9pdcw,47,,Greens
lubn2dv,48,,
luatd6y,49,EI,Greens
lu5r6a5,50,COL,
lub3vql,51,,Greens
lubnecb,52,,
luatvwh,53,,Greens
lu8z3no,54,COL,Greens
lu90lf6,55,COL,Greens
lu9fbb2,56,,Greens
lub32hn,57,,Greens
lu9m40b,58,,
lu4tjjz,59,,LNP
lu4t49s,60,H,LNP
lu4ysg3,61,,
lu4nzjb,62,YC,LNP
lu4p2z9,63,,LNP
lu4pjd4,64,,LNP
lu4qkt3,65,,LNP
lu4p7lu,66,,LNP
lu4pg1l,67,,LNP
lu4q1bp,68,,LNP
lu4z805,69,,LNP
lu4zg1c,70,,
lu4zmqn,71,,LNP
lu58h8g,72,,LNP
lu4qjjq,73,,LNP
lu4tck6,74,,LNP
lu4x7z0,75,,LNP
lu4zbmp,76,,LNP
lu54tww,77,,LNP
lu572st,78,,
lu5cjr7,79,,LNP
lu5hvgy,80,,LNP
lu501ra,81,EI,LNP
lu4wieg,82,,LNP
lu4x422,83,,LNP
lu54y64,84,,LNP
lu4uomy,85,,LNP
lu4vjjf,86,,LNP
lu534z6,87,,LNP
lu53wlx,88,,LNP
lu57xjz,89,,LNP
lu5dtr9,90,,LNP
lu97aon,91,,LNP
lu4q68c,92,,LNP
lu4txqw,93,,LNP
lu585id,94,,LNP
lu5chxl,95,,LNP
lu5d958,96,,LNP
lu5hiw7,97,,LNP
lu4th8n,98,,LNP
lu523tb,99,AL,LNP
lu5374t,100,,LNP
lu5e4mk,101,,LNP
lu52ejj,102,,LNP
lu52nfi,1,,
lu5ciwd,2,,
lu5dsik,3,,
lu5iu48,4,,
lu5ys4j,5,,
lu603jg,6,YC,
lu61zlh,7,,LNP
lu66nqx,8,,
lu6op9e,9,,
lu7jsan,10,,
lu8ar9g,11,,LNP
lu8ksqv,12,,
lu97tyj,13,,
luabk30,14,,LNP
luaerrl,15,EI,
luavgnd,16,,LNP
luawvr8,17,,LNP
lubk5d2,18,COL,
lubwdfj,19,,
luckegm,20,,
lufifje,21,,LNP
lu8o42q,22,AL,
lu9h9po,23,EI,LNP
lu4tcu4,24,,LNP
lu4vg2s,25,,LNP
lu54e0p,26,COL,LNP
lu5ahvc,27,,
lu5fiq9,28,,LNP
lu559h9,29,,
lu5981e,30,COL,
lu57pqt,31,,
lu5qnbx,32,YC,
lu7mfpd,33,EI,LNP
lu5u5k5,34,,LNP
lu8jylo,35,EI,
lu98034,36,,
lubdvy4,37,COL,
lu5q8bs,38,EI,LNP
lu5sxj0,39,,
lu8l040,40,EI,LNP
lu9at4x,41,EI,LNP
lu568to,42,EI,LNP
lu4wmue,43,,
lu4wxj8,44,H,LNP
lu4wzmq,45,H,
lu8346g,46,H,LNP
lu5fkwe,47,,
lu5srjd,48,,
lu4q4gi,49,,LNP
lu4olfk,50,,LNP
lu4pnjw,51,YC,LNP
lu9b0ba,52,YC,LNP
lu4ycb4,53,,
lu4plon,54,,LNP
lu4q97t,55,,
lu4p9rp,56,,
lu4tl38,57,,LNP
lu55g64,58,,
lu4u469,59,,
lu4qfqu,60,,LNP
lu5oyfx,61,,
lu99w5d,62,,
lu4qn17,63,,LNP
lu5iia8,64,,
lu4w01s,65,,
lu52m77,66,,ALP
lu4razd,67,,
lu52rcf,68,,
lu5ltkv,69,,
lu4thc5,70,,
lu5ckld,71,,
lu5ydoz,72,EI,LNP
lu503pa,73,,
lu4rdmj,74,,
lu54svv,75,,
lu4teb1,76,,LNP
lua61fj,77,,
lu4wgez,78,,
lu5hhac,79,,
lu5om07,80,,
lu5prmr,81,,LNP
lu5lwu4,82,,
lu55bpj,83,COL,ALP
lu5s3yg,84,,
lu5gubu,85,,
lu849et,86,,
luceoji,87,EI,LNP
lucdmd5,88,,
lu57a5e,89,EI,LNP
lu5m0pq,90,YC,LNP
lu53w6w,91,,
lu4xto0,92,,
lu8glvh,93,H,
lu9d7pg,94,,ALP
lu5n2w6,95,,
lu5v0vx,96,H,
lu4xpe9,97,,
lu607su,98,,
lu633d6,99,,LNP
lu4sa5g,100,,LNP
lu4rw37,101,,
lu56czr,102,,LNP
lu4zp1a,103,,LNP
lu51qnf,104,,
lu4uhe9,105,YC,LNP
lu4t623,106,YC,LNP
lu53pac,107,,
lu4vqyg,108,,
lu4z0ks,109,,LNP
lu4wwhi,110,,
lu4qlx6,111,,LNP
lu4rgb0,112,,
lu9bvtp,113,,
lu56115,114,,LNP
lu4sbpt,115,,LNP
lu4u6cd,116,,
lu5lpid,117,,
lu5pcik,118,,
lu5brla,119,,
lu5qsos,120,COL,
luccnq8,121,,LNP
luadatb,122,,
ludw93g,123,EI,LNP
lu59vxl,124,EI,LNP
luba19u,125,EI,LNP
lu5kq5k,126,EI,LNP
lu5mw48,127,EI,LNP
lu5gqa9,128,,
lu5mhc4,129,,
lucy4ci,130,,
lu4z6re,131,,
lu9q2xd,132,,
lu7mn6n,133,YC,LNP
lu5l54e,134,,ALP
lu50a15,135,,
lu4tdmy,136,,LNP
lu4ylk8,137,,
lu52mxn,138,,
lu51yzu,139,,
lu4vp5t,140,YC,LNP
lu51g2p,141,,
lu5cluy,142,YC,LNP
lu5hwh3,1,YC,ALP
lu53m4p,2,,
lu5h7mp,3,,
lu4r391,4,,LNP
lu5d3q7,5,,LNP
lu4yu3p,6,,
lu9d5xx,7,,
lu5es0e,8,,
lu4uelq,9,,
lu5lrp3,10,,
lu5cwqg,11,,
lu8b7bd,12,,
lu5r4fw,13,,
lu5d9x0,14,EI,LNP
lu5mfk0,15,,
lubappw,16,,LNP
lu5o9fe,17,,
lu5m25h,18,,LNP
lu5e8i7,19,,
lu5f1la,20,,ALP
lu5h5bv,21,YC,LNP
lu4zegq,22,,
lu9r7lv,23,,
lu8hpl9,24,,LNP
lu9mne7,25,AL,LNP
lu55ocm,26,,LNP
lu51evu,27,,
lu50hve,28,,
lu4zs93,29,,
lu4wj3s,30,YC,
lu4xqep,31,YC,
lu5l3sb,32,YC,LNP
lu5lb13,33,YC,LNP
lu5hrtt,34,,
lu4yunn,35,,
lu5ddn3,36,,
lu9a9or,37,,LNP
lucjhnx,38,,LNP
lucjqic,39,,
lu9da8i,40,,
lu9dd2r,41,,
lu4vrsx,42,,
lu5cych,43,,
lu5o3bq,44,,
lu5j5km,45,EI,LNP
lu5p6vy,46,EI,LNP
lu5shsg,47,,LNP
lu5f4dg,48,,
lu5fjuu,49,,
lu5ik0m,50,,
lu5dkt5,51,,
lu512a0,52,,
lu50sr6,53,,
lu4wn4t,54,,LNP
lu7ddy7,55,,LNP
lu8y2y6,56,YC,LNP
lu5jm5z,57,,LNP
lu55g78,58,,
lu5bmif,59,,
lu5ntkx,60,EI,LNP
lu5p816,61,EI,
lucfrac,62,EI,LNP
lu5ucda,63,,LNP
lu5jfp3,64,,
lu5mvrc,65,,
lu5k1f4,66,,
lu4y4rt,67,YC,ALP
lu4y844,68,YC,LNP
lu9bt9y,69,,
lu9dtoy,70,,
lu5qrkt,71,,
lu5c5jf,72,YC,LNP
lu5rqas,73,EI,
lueubcv,74,EI,LNP
lu7o62l,75,,
lu5rrin,76,,
lu8qiqx,77,,
luf2hvz,78,,
lu9bxjw,79,,
lua9v1c,80,,
lu4mq85,81,,LNP
lu4os88,82,EI,LNP
lu4s7r7,83,,LNP
lu641wc,84,AL,LNP
lu4lvz2,85,,LNP
lu4mlks,86,H,LNP
lu57tvg,87,,LNP
lu8o1hi,88,H,ALP
lu4mx2c,89,,
lu57kys,90,,
lu4v0hj,91,,ALP
lu557ji,92,,ALP
lu4q678,93,,
lu5haeb,94,,LNP
lu5rx6b,95,EI,
lu69lyu,96,,
lu8na5x,97,H,LNP
lu9gc2s,98,,
lucvh73,99,EI,
lu4mzla,100,,
lu8lf2o,101,,LNP
lu4ozp3,102,,
lu4r8ya,103,,
lu54ssb,104,,LNP
lu5pjuz,105,AL,LNP
luak1ag,106,,
lu5samc,107,,
lu59sh0,108,,
lu5g0ma,109,AL,LNP
lu4ne0f,110,,LNP
lu4ucnf,111,,
lu50wsp,112,,LNP
lu5utbo,113,,
lu54eyy,114,,
lu8j8kr,115,AL,LNP
lubilmu,1,,
lu4u7te,2,,
lu520mh,3,,
lu58x4z,4,EI,ALP
lu4wm06,5,,
lu5945a,6,,
lu5704t,7,,
lu4qyps,8,H,ALP
lu4mhbr,9,,
lu4mcoz,10,,
lu51iwz,11,,
lu6q97s,12,,
lu4n4i7,13,,LNP
lu4nc7f,14,H,LNP
lu4p2u5,15,H,LNP
lu4pbyj,16,H,LNP
lu4rri4,17,H,LNP
lu4sagt,18,,
lu53ebn,19,,
lu4xkim,20,,
lu58cwx,21,,
lu5hpjr,22,,LNP
lu52cwj,23,,
lu52ikn,24,,
lu52p7m,25,,
lu4p8xs,26,,
lu4r05r,27,,
lu52nck,28,,LNP
lu547od,29,,
lu54hay,30,AL,ALP
lu8au9y,31,YC,ALP
luar2ll,32,,
lu5j7zw,33,,
lu552c0,34,,
lu55x3r,35,,
lu5dtli,36,,
lu8xi2u,37,,
lu4vv2u,38,,
lu518pj,39,,LNP
lu55aqk,40,,
lu59aut,41,,
lu5o2pa,42,,
lu57r47,43,,
lu51bna,44,H,LNP
lu4vk6l,45,H,LNP
lu51qeh,46,H,LNP
lu4ziyp,47,,
lu4o2y8,48,,LNP
lu4ozpu,49,H,LNP
lu4pwao,50,,LNP
lu5jotc,51,,
lu5pho6,52,H,LNP
lu4sv6n,53,AL,LNP
lu5270q,54,H,LNP
lu8m0ut,55,YC,LNP
lu6pjlh,56,,ALP
lu5a6cs,57,,
lu4sdsl,58,,
lu5hxif,59,AL,LNP
lu7t2l2,60,,
lu5nzej,61,,
lu5ceu3,62,,
lu9ae1o,63,,
lu4y13n,64,,
lu58jnp,65,,LNP
lu55dnf,66,,
lu6eg5i,67,,
lu5mody,68,H,LNP
lu51t51,69,,
lu5cgvv,70,AL,LNP
lublb9s,71,,LNP
lu5py2p,72,YC,LNP
lu5qhn5,73,AL,LNP
lu5cib4,74,,
lu9cg06,75,,
lu4z8dz,76,,
lu68pat,77,,
lu8g70l,78,H,LNP
lu54dgs,79,,
lu5ciur,80,AL,LNP
lubn6om,81,,
lu6ev30,82,AL,LNP
lu5018f,83,,
lu77iv7,84,,
lubwx2k,85,YC,ALP
lu58ejg,86,,LNP
lu7cq30,87,,LNP
lu7cbyq,88,,
luby3cg,89,YC,LNP
lu5oqw5,90,,LNP
lu5b592,91,,
lu8a3x3,92,,
lu8ypci,93,,LNP
lu8zdan,94,,
lu93yk4,95,,
lu9ftk8,96,,
lu9i9lw,97,,
lu9j4g0,98,,
lu9k6rf,99,,
luaamt7,100,,
luabmgt,101,,
luai86g,102,,
luajl7h,103,,
luakho2,104,,
lualogz,1,,
luaombp,2,,
lu4iqo5,3,YC,
lu4ipr3,4,,
lu4sopv,5,,ALP
lu4l0fm,6,YC,
lu4iuyh,7,YC,
lu4lizk,8,YC,
lu4jib2,9,,
lu4k74p,10,YC,
lu4lc8a,11,YC,
lu4q1zk,12,YC,
lu4qdte,13,,
lu4qj90,14,,
lu9n3fm,15,,
lu4uhwu,16,YC,
luahp36,17,,
lu4yk76,18,YC,
lualdoi,19,,
lu4yxud,20,YC,
luamgew,21,YC,ALP
luaoddl,22,,
luasq6d,23,COL,LNP
lu3a2sv,24,,ALP
lu3cuhe,25,COL,ALP
lu3an36,26,,
lu3l7jd,27,,
lu4ag19,28,COL,ALP
lu3cf7z,29,,
lu46m6g,30,,
lu44lew,31,,
lub95ks,32,,
lu50pid,33,,
lu5c8sy,34,EI,
lu67x16,35,EI,
lu8x8jr,36,,
luap8fn,37,,
luaj8c4,38,,
lu50q76,39,,
lu52l2h,40,EI,LNP
lu5zddp,41,,
lu3z4iu,42,,
lu3olcy,43,EI,
lu4hf7x,44,,LNP
lu4ykfi,45,,
lu3lt5t,46,,LNP
lu3ef0x,47,,
lu513g7,48,,
lu41zxb,49,,
lu4dwui,50,,
lu8y4b7,51,,
lucc2bq,52,EI,
lu828x3,53,,
luapdn4,54,,
lu4146j,55,,
lu43inu,56,,
lu7whl3,57,EI,
lu4t8vr,58,,
lu3p1mf,59,,
lu3p2ew,60,,LNP
luafser,61,,
lu3n7tc,62,,LNP
lu3etus,63,,
lu3gajr,64,,
lu58j0a,65,,
lu4e20u,66,,
lu9xjjr,67,EI,LNP
luaqxca,68,,
lu44bzw,69,,
lu43wa5,70,,
luagfuv,71,,LNP
lu4vjh0,72,,
lu3p6sz,73,,
lu3nr36,74,,LNP
lu4l7im,75,,
lu3hc8q,76,,
lu4curo,77,,
lu3kfx6,78,,
lu4cz2y,79,,
lu3j5r6,80,,
lu5fg6n,81,,Greens
lua6u0x,82,EI,
luau265,83,EI,LNP
lu46akg,84,,
lu4x3e7,85,,
lu3pg5t,86,,
lu4gxhh,87,EI,LNP
lu3ruep,88,,
lu49vxs,89,,
lu4qfgy,90,,ALP
lu3hsm0,91,YC,
lu3ilim,92,,
lu4gtkt,93,,
lu3jycr,94,,
lu3nsw3,95,,
lu3mx01,96,,
lu4mkc5,97,,
luayy7y,98,EI,LNP
lu4meqm,99,,
lu7xw3w,100,,
lu4z29x,101,,LNP
lu5156h,102,,
lu4kbyw,103,YC,
lu3jwrz,104,,
lu54vih,105,,
lu3ksu4,106,,
lu4n1bm,107,,
lu3olgr,108,,
lub04dd,109,EI,LNP
lu8zmid,110,,
lu51k4g,111,,
lub18sw,112,,LNP
lub4h7e,113,,LNP
lu3igqz,114,AL,LNP
lu3n9e9,115,AL,ALP
lu3rjop,116,AL,
lu32hxv,117,AL,
lu4a9kb,118,AL,LNP
lu30ne4,119,AL,LNP
lu4ijgj,120,AL,LNP
lu3j928,121,AL,
lu4e2bs,122,,LNP
lu5i1pa,1,,
lu5rqb3,2,YC,
lu3546h,3,YC,LNP
lu49v6h,4,,
lu5ihhk,5,YC,LNP
lu6ewh7,6,YC,
lu37tbo,7,YC,
lu4bavp,8,YC,
lu3m2br,9,YC,
lu5a3mc,10,YC,
lu9pxk6,11,,
luabxa9,12,YC,
lu5qhch,13,YC,
lu32pxl,14,,
lu30sd4,15,YC,
lu4yc8v,16,,
lu557cd,17,YC,
lu44pwr,18,,LNP
lu4z441,19,,
lu4gotz,20,,
lu9ny1z,21,,
lu39l0b,22,YC,
lu5jn87,23,YC,
lu5xhn0,24,,LNP
lu5xyyo,25,,
lu6f7ar,26,,
lu5jwm2,27,YC,
lu3cti7,28,YC,
lu9p60n,29,,
luajs80,30,YC,
lu5zexs,31,YC,
lu35mdx,32,,
lu3cbvy,33,YC,
lu3jflf,34,YC,
lu50tx5,35,YC,LNP
lu3q0zu,36,YC,
lu32vuw,37,,
lu510hk,38,,
lu5j4uj,39,YC,
lu5mpdc,40,YC,
lu5mpo8,41,YC,
lu4efyi,42,,LNP
lu4ywcg,43,,
lu5qv9b,44,COL,
lua3l91,45,YC,
lu3cd8q,46,YC,
lu3byeu,47,YC,
lu54wu3,48,H,
lual8uc,49,,
lu3jab2,50,,
lu3kcfm,51,,
lu3q73q,52,YC,
lu39d3j,53,,Greens
lu34qxk,54,YC,
lu516t2,55,,LNP
lu5k8am,56,YC,
lu5o2k0,57,YC,
lu5peh8,58,YC,
lu4gkai,59,,LNP
lu4epi8,60,,
lu3nfrs,61,,
lu3clbh,62,,LNP
lu5r36b,63,YC,
lu3c5ih,64,YC,
lu9ohpp,65,,
luamqtz,66,YC,LNP
lu41501,67,YC,ON
lu47bbp,68,,
lu5kexb,69,H,
lu41of7,70,YC,
lu5rgjj,71,,
lu3hxhx,72,,
lu51ois,73,YC,LNP
lu5o37q,74,YC,
lu5rvcw,75,YC,
lu5ox20,76,YC,
lu5odvp,77,YC,
lu5vrye,78,YC,
lu4gmlr,79,YC,LNP
luakhx1,80,,LNP
lu3t0gd,81,YC,
lu3smhe,82,YC,
lu3idjr,83,,
lu44j8k,84,,
lu9xzfu,85,YC,
lu47i0i,86,,
lu4ejvs,87,,
lu4i6mf,88,,
lu5kt8l,89,YC,KAP
lu5u7yg,1,,
lu3mdtn,2,YC,
lu5q03j,3,COL,
lu97xsm,4,,LNP
lu5x7ef,5,,
lu42u24,6,,
lu3p15r,7,YC,
lu48jgf,8,YC,
lu5y0ak,9,,
lu5v8vl,10,COL,
lu45wmg,11,YC,
lu3zrwf,12,YC,
lu4a2mo,13,YC,
lu4lz3l,14,,
lu691sl,15,COL,Greens
lu472ti,16,YC,
lu4een4,17,YC,
lu48q6k,18,YC,LNP
lu4d0dx,19,YC,LNP
lu4skvv,20,YC,
lu4gkdx,21,YC,
lu4a3dg,22,YC,
lu4ud6s,23,,
lu5lx8r,24,YC,
lu5lmll,25,YC,
lu4hla6,26,YC,
lu4wykj,27,,
lu6qz18,28,YC,LNP
lu6qqin,29,YC,
lu5mj50,30,,
lu8m9dn,31,YC,
lu8ljte,32,YC,
lu6qlxs,33,,
lu9c55d,34,YC,LNP
lu9c8z1,35,YC,
lu8lbtf,36,,
lu9rowe,37,YC,
lu9r6zm,38,YC,
lu9ce1d,39,,
lu9seis,40,,
lu9s143,41,YC,
lu9f0ks,42,,
lu9uwf7,43,YC,LNP
lu9tni1,44,YC,
lu9farj,45,,
lu9x2jt,46,,ALP
lu9uagg,47,YC,
lu9sz3v,48,,
lu9v7g4,49,YC,
lu9tucg,50,,
lu9vw1z,51,YC,
lua4bbb,52,YC,
lua4tah,53,YC,
lua7fow,54,YC,
lua8f08,55,YC,
lu0b6ac,56,YC,ALP
lu2u2aw,57,,
lu3n0ob,58,,ALP
lu1jd2f,59,YC,ALP
lu09rwr,60,YC,ALP
lu2rxrm,61,EI,ALP
lu38dq5,62,,
lu0bady,63,,LNP
lu2s17b,64,H,ALP
lu0gu7u,65,,LNP
lu09aha,66,,
